0.0208,0.9792,841,262,253,1308
0.0625,0.9792,916,544,378,1821
0.1042,0.9792,1109,942,522,2598
0.1458,0.9792,1155,1198,603,3013
0.1875,0.9792,923,1122,594,2692
0.2292,0.9792,677,933,522,2172
0.2708,0.9792,601,873,500,2010
0.3125,0.9792,561,814,468,1873
0.3542,0.9792,535,800,476,1841
0.3958,0.9792,511,766,511,1812
0.4375,0.9792,529,814,649,2016
0.4792,0.9792,572,894,855,2346
0.5208,0.9792,594,925,1000,2542
0.5625,0.9792,457,735,874,2079
0.6042,0.9792,275,512,705,1496
0.6458,0.9792,171,407,644,1222
0.6875,0.9792,185,393,630,1209
0.7292,0.9792,317,439,624,1380
0.7708,0.9792,678,618,770,2062
0.8125,0.9792,881,581,695,2141
0.8542,0.9792,949,469,581,1966
0.8958,0.9792,814,309,363,1446
0.9375,0.9792,891,283,300,1423
0.9792,0.9792,929,296,313,1485
0.0208,0.9375,955,314,298,1517
0.0625,0.9375,935,407,330,1640
0.1042,0.9375,1138,765,501,2406
0.1458,0.9375,1270,1115,617,3046
0.1875,0.9375,1266,1362,685,3389
0.2292,0.9375,943,1157,619,2782
0.2708,0.9375,736,1012,566,2359
0.3125,0.9375,645,944,546,2175
0.3542,0.9375,524,779,470,1801
0.3958,0.9375,603,937,749,2322
0.4375,0.9375,534,826,681,2065
0.4792,0.9375,557,881,862,2325
0.5208,0.9375,625,989,1080,2723
0.5625,0.9375,505,828,977,2330
0.6042,0.9375,341,629,837,1821
0.6458,0.9375,184,422,653,1261
0.6875,0.9375,175,359,565,1102
0.7292,0.9375,282,381,536,1202
0.7708,0.9375,481,477,618,1599
0.8125,0.9375,722,634,763,2121
0.8542,0.9375,882,558,668,2093
0.8958,0.9375,780,373,457,1581
0.9375,0.9375,776,277,313,1325
0.9792,0.9375,829,295,333,1415
0.0208,0.8958,957,327,310,1545
0.0625,0.8958,991,533,395,1896
0.1042,0.8958,987,688,449,2129
0.1458,0.8958,1075,1057,557,2732
0.1875,0.8958,892,1015,535,2493
0.2292,0.8958,793,962,527,2332
0.2708,0.8958,615,872,503,2026
0.3125,0.8958,546,813,491,1879
0.3542,0.8958,561,849,573,2012
0.3958,0.8958,551,836,679,2091
0.4375,0.8958,511,785,679,1995
0.4792,0.8958,522,816,803,2163
0.5208,0.8958,511,796,886,2216
0.5625,0.8958,441,702,835,1994
0.6042,0.8958,234,433,601,1276
0.6458,0.8958,186,377,575,1139
0.6875,0.8958,184,323,486,991
0.7292,0.8958,303,379,515,1196
0.7708,0.8958,502,499,633,1632
0.8125,0.8958,770,667,799,2236
0.8542,0.8958,890,609,720,2207
0.8958,0.8958,790,401,488,1653
0.9375,0.8958,820,327,383,1491
0.9792,0.8958,899,309,332,1491
0.0208,0.8542,852,310,292,1413
0.0625,0.8542,871,436,346,1630
0.1042,0.8542,965,831,481,2299
0.1458,0.8542,1089,1078,568,2780
0.1875,0.8542,938,1029,542,2561
0.2292,0.8542,754,908,503,2211
0.2708,0.8542,631,863,501,2031
0.3125,0.8542,545,775,456,1804
0.3542,0.8542,502,752,482,1759
0.3958,0.8542,589,909,709,2233
0.4375,0.8542,526,803,700,2049
0.4792,0.8542,516,794,829,2155
0.5208,0.8542,482,757,860,2116
0.5625,0.8542,460,720,831,2024
0.6042,0.8542,316,525,681,1527
0.6458,0.8542,201,398,583,1183
0.6875,0.8542,199,349,517,1065
0.7292,0.8542,503,504,634,1640
0.7708,0.8542,642,543,649,1830
0.8125,0.8542,865,592,693,2137
0.8542,0.8542,848,444,536,1800
0.8958,0.8542,758,321,373,1419
0.9375,0.8542,753,266,287,1266
0.9792,0.8542,812,290,312,1371
0.0208,0.8125,819,317,296,1394
0.0625,0.8125,960,514,402,1858
0.1042,0.8125,960,739,473,2183
0.1458,0.8125,946,875,490,2340
0.1875,0.8125,844,914,497,2296
0.2292,0.8125,583,739,424,1775
0.2708,0.8125,606,806,472,1916
0.3125,0.8125,536,756,451,1770
0.3542,0.8125,527,787,563,1903
0.3958,0.8125,538,814,677,2055
0.4375,0.8125,482,724,611,1836
0.4792,0.8125,518,787,844,2166
0.5208,0.8125,518,788,855,2179
0.5625,0.8125,342,550,695,1592
0.6042,0.8125,337,541,683,1566
0.6458,0.8125,229,430,616,1277
0.6875,0.8125,220,394,582,1198
0.7292,0.8125,337,418,557,1312
0.7708,0.8125,574,528,643,1741
0.8125,0.8125,705,542,637,1875
0.8542,0.8125,811,437,525,1748
0.8958,0.8125,733,312,361,1372
0.9375,0.8125,716,267,286,1233
0.9792,0.8125,806,303,324,1393
0.0208,0.7708,908,384,359,1616
0.0625,0.7708,916,516,410,1826
0.1042,0.7708,963,719,479,2169
0.1458,0.7708,1048,958,566,2607
0.1875,0.7708,1028,1067,577,2721
0.2292,0.7708,726,824,470,2050
0.2708,0.7708,591,751,448,1817
0.3125,0.7708,512,710,434,1680
0.3542,0.7708,448,644,424,1538
0.3958,0.7708,467,688,511,1689
0.4375,0.7708,495,746,633,1898
0.4792,0.7708,530,818,847,2213
0.5208,0.7708,565,871,925,2380
0.5625,0.7708,456,698,785,1950
0.6042,0.7708,332,515,650,1499
0.6458,0.7708,268,444,610,1322
0.6875,0.7708,347,420,542,1307
0.7292,0.7708,485,479,581,1542
0.7708,0.7708,581,500,584,1664
0.8125,0.7708,774,541,625,1931
0.8542,0.7708,815,460,544,1796
0.8958,0.7708,779,359,409,1513
0.9375,0.7708,723,293,310,1293
0.9792,0.7708,837,345,363,1510
0.0208,0.7292,922,420,388,1698
0.0625,0.7292,910,550,435,1884
0.1042,0.7292,1112,959,612,2720
0.1458,0.7292,1326,1336,754,3484
0.1875,0.7292,980,1126,637,2795
0.2292,0.7292,687,879,523,2122
0.2708,0.7292,604,841,518,1995
0.3125,0.7292,520,757,495,1797
0.3542,0.7292,589,874,644,2137
0.3958,0.7292,659,1004,845,2542
0.4375,0.7292,689,1075,1026,2825
0.4792,0.7292,625,948,1007,2606
0.5208,0.7292,493,750,842,2101
0.5625,0.7292,391,607,738,1746
0.6042,0.7292,299,503,676,1484
0.6458,0.7292,273,431,595,1301
0.6875,0.7292,386,463,594,1445
0.7292,0.7292,513,504,608,1625
0.7708,0.7292,648,557,645,1849
0.8125,0.7292,729,521,594,1833
0.8542,0.7292,763,446,520,1708
0.8958,0.7292,790,389,436,1587
0.9375,0.7292,789,348,363,1469
0.9792,0.7292,919,410,425,1720
0.0208,0.6875,941,461,419,1793
0.0625,0.6875,941,592,469,1993
0.1042,0.6875,1075,846,580,2517
0.1458,0.6875,1211,1142,695,3098
0.1875,0.6875,1165,1236,701,3160
0.2292,0.6875,843,967,572,2419
0.2708,0.6875,632,828,513,2002
0.3125,0.6875,578,802,509,1917
0.3542,0.6875,524,751,508,1806
0.3958,0.6875,611,908,672,2223
0.4375,0.6875,664,1009,869,2577
0.4792,0.6875,598,898,944,2463
0.5208,0.6875,511,764,848,2139
0.5625,0.6875,387,582,696,1673
0.6042,0.6875,302,477,619,1400
0.6458,0.6875,282,420,564,1267
0.6875,0.6875,407,480,605,1493
0.7292,0.6875,565,549,655,1770
0.7708,0.6875,564,540,639,1744
0.8125,0.6875,809,635,719,2158
0.8542,0.6875,836,557,633,2013
0.8958,0.6875,816,426,469,1687
0.9375,0.6875,833,392,405,1601
0.9792,0.6875,1021,494,508,1991
0.0208,0.6458,996,532,480,1986
0.0625,0.6458,965,641,506,2107
0.1042,0.6458,867,687,483,2046
0.1458,0.6458,1143,1100,682,2972
0.1875,0.6458,999,1144,684,2882
0.2292,0.6458,651,818,513,2015
0.2708,0.6458,613,845,543,2036
0.3125,0.6458,613,886,607,2138
0.3542,0.6458,628,916,693,2272
0.3958,0.6458,636,941,810,2419
0.4375,0.6458,621,939,901,2489
0.4792,0.6458,653,983,1031,2694
0.5208,0.6458,564,848,930,2362
0.5625,0.6458,427,634,744,1814
0.6042,0.6458,326,489,617,1437
0.6458,0.6458,328,465,603,1399
0.6875,0.6458,411,480,592,1485
0.7292,0.6458,562,554,651,1769
0.7708,0.6458,703,616,695,2015
0.8125,0.6458,954,725,808,2484
0.8542,0.6458,926,601,671,2184
0.8958,0.6458,808,445,482,1714
0.9375,0.6458,994,512,517,1996
0.9792,0.6458,1060,549,554,2136
0.0208,0.6042,956,560,498,2000
0.0625,0.6042,1060,752,593,2408
0.1042,0.6042,1039,870,610,2542
0.1458,0.6042,1237,1198,763,3248
0.1875,0.6042,1242,1405,846,3574
0.2292,0.6042,1022,1189,731,3001
0.2708,0.6042,755,946,602,2340
0.3125,0.6042,745,1047,688,2526
0.3542,0.6042,618,875,667,2189
0.3958,0.6042,569,818,704,2114
0.4375,0.6042,617,907,871,2420
0.4792,0.6042,654,964,1003,2647
0.5208,0.6042,596,869,943,2430
0.5625,0.6042,496,729,839,2078
0.6042,0.6042,389,567,689,1653
0.6458,0.6042,390,534,672,1602
0.6875,0.6042,461,538,653,1654
0.7292,0.6042,571,604,709,1885
0.7708,0.6042,685,688,798,2177
0.8125,0.6042,818,732,814,2369
0.8542,0.6042,852,634,696,2180
0.8958,0.6042,845,570,622,2026
0.9375,0.6042,845,495,519,1841
0.9792,0.6042,1052,581,572,2181
0.0208,0.5625,966,609,535,2101
0.0625,0.5625,1018,754,596,2374
0.1042,0.5625,1134,1093,719,2987
0.1458,0.5625,1288,1395,858,3611
0.1875,0.5625,1128,1307,816,3316
0.2292,0.5625,887,1119,728,2786
0.2708,0.5625,707,950,634,2329
0.3125,0.5625,689,988,696,2412
0.3542,0.5625,702,1005,779,2521
0.3958,0.5625,815,1213,1050,3127
0.4375,0.5625,782,1186,1131,3144
0.4792,0.5625,770,1142,1167,3116
0.5208,0.5625,620,907,968,2521
0.5625,0.5625,497,709,802,2021
0.6042,0.5625,428,605,701,1747
0.6458,0.5625,417,574,690,1690
0.6875,0.5625,530,622,735,1894
0.7292,0.5625,659,662,753,2081
0.7708,0.5625,763,693,762,2222
0.8125,0.5625,875,702,761,2337
0.8542,0.5625,895,630,675,2193
0.8958,0.5625,874,603,642,2110
0.9375,0.5625,951,569,556,2058
0.9792,0.5625,1079,649,631,2341
0.0208,0.5208,1046,695,605,2340
0.0625,0.5208,1059,804,639,2509
0.1042,0.5208,1146,1004,726,2905
0.1458,0.5208,1208,1190,788,3235
0.1875,0.5208,1208,1308,825,3403
0.2292,0.5208,1132,1308,837,3340
0.2708,0.5208,800,975,656,2469
0.3125,0.5208,822,1098,745,2713
0.3542,0.5208,681,946,683,2346
0.3958,0.5208,720,1027,829,2613
0.4375,0.5208,795,1170,1046,3053
0.4792,0.5208,760,1126,1083,3014
0.5208,0.5208,670,962,1014,2672
0.5625,0.5208,587,831,892,2332
0.6042,0.5208,501,699,783,1999
0.6458,0.5208,509,673,792,1986
0.6875,0.5208,590,727,847,2175
0.7292,0.5208,571,655,755,1990
0.7708,0.5208,662,670,748,2086
0.8125,0.5208,737,659,716,2115
0.8542,0.5208,856,689,738,2282
0.8958,0.5208,902,662,696,2255
0.9375,0.5208,953,634,634,2211
0.9792,0.5208,1103,713,676,2482
0.0208,0.4792,1152,816,705,2675
0.0625,0.4792,1012,817,645,2487
0.1042,0.4792,1059,963,696,2750
0.1458,0.4792,1194,1194,807,3245
0.1875,0.4792,1289,1429,923,3716
0.2292,0.4792,912,1032,693,2680
0.2708,0.4792,892,1108,759,2809
0.3125,0.4792,706,912,638,2290
0.3542,0.4792,680,939,703,2361
0.3958,0.4792,723,1007,797,2564
0.4375,0.4792,821,1173,1021,3062
0.4792,0.4792,715,1017,966,2732
0.5208,0.4792,672,947,962,2607
0.5625,0.4792,592,817,852,2280
0.6042,0.4792,554,768,840,2177
0.6458,0.4792,531,728,826,2099
0.6875,0.4792,545,699,808,2063
0.7292,0.4792,582,669,750,2013
0.7708,0.4792,697,705,773,2183
0.8125,0.4792,784,720,767,2276
0.8542,0.4792,890,737,777,2408
0.8958,0.4792,1025,785,812,2620
0.9375,0.4792,1108,793,795,2693
0.9792,0.4792,1144,785,737,2662
0.0208,0.4375,1070,785,678,2537
0.0625,0.4375,1046,851,682,2594
0.1042,0.4375,1056,967,718,2770
0.1458,0.4375,1214,1208,834,3306
0.1875,0.4375,1286,1401,930,3684
0.2292,0.4375,1297,1522,1024,3924
0.2708,0.4375,1059,1335,925,3386
0.3125,0.4375,819,1079,771,2717
0.3542,0.4375,735,996,743,2513
0.3958,0.4375,746,1018,812,2613
0.4375,0.4375,783,1088,959,2869
0.4792,0.4375,835,1182,1117,3176
0.5208,0.4375,744,1054,1054,2885
0.5625,0.4375,677,930,959,2592
0.6042,0.4375,600,821,881,2321
0.6458,0.4375,573,776,867,2233
0.6875,0.4375,588,746,840,2189
0.7292,0.4375,637,732,809,2188
0.7708,0.4375,725,750,810,2295
0.8125,0.4375,840,788,828,2467
0.8542,0.4375,969,833,865,2675
0.8958,0.4375,1017,816,832,2669
0.9375,0.4375,1192,910,890,3000
0.9792,0.4375,1131,831,771,2736
0.0208,0.3958,1085,854,735,2684
0.0625,0.3958,1089,935,750,2794
0.1042,0.3958,1123,1060,801,3017
0.1458,0.3958,1163,1171,832,3210
0.1875,0.3958,1274,1390,945,3675
0.2292,0.3958,1202,1390,963,3623
0.2708,0.3958,950,1151,816,2967
0.3125,0.3958,878,1124,815,2863
0.3542,0.3958,780,1042,796,2658
0.3958,0.3958,827,1129,919,2920
0.4375,0.3958,853,1178,1035,3111
0.4792,0.3958,828,1154,1077,3101
0.5208,0.3958,743,1022,1019,2816
0.5625,0.3958,756,1030,1048,2865
0.6042,0.3958,672,900,944,2537
0.6458,0.3958,627,821,893,2360
0.6875,0.3958,616,761,837,2229
0.7292,0.3958,653,732,790,2188
0.7708,0.3958,761,781,826,2381
0.8125,0.3958,846,809,839,2505
0.8542,0.3958,966,856,873,2706
0.8958,0.3958,1015,848,849,2720
0.9375,0.3958,1084,854,822,2765
0.9792,0.3958,1136,872,800,2814
0.0208,0.3542,1155,956,819,2948
0.0625,0.3542,1188,1064,862,3144
0.1042,0.3542,1141,1113,849,3148
0.1458,0.3542,1172,1207,876,3304
0.1875,0.3542,1198,1306,920,3483
0.2292,0.3542,1084,1290,937,3378
0.2708,0.3542,973,1213,903,3142
0.3125,0.3542,840,1055,795,2731
0.3542,0.3542,743,961,787,2520
0.3958,0.3542,770,1013,853,2670
0.4375,0.3542,865,1173,1064,3143
0.4792,0.3542,854,1158,1074,3127
0.5208,0.3542,788,1070,1043,2936
0.5625,0.3542,735,978,978,2720
0.6042,0.3542,684,892,918,2517
0.6458,0.3542,669,854,900,2444
0.6875,0.3542,674,822,879,2393
0.7292,0.3542,742,839,879,2478
0.7708,0.3542,851,880,906,2656
0.8125,0.3542,940,911,921,2790
0.8542,0.3542,1012,923,916,2870
0.8958,0.3542,1015,863,838,2728
0.9375,0.3542,1093,900,834,2839
0.9792,0.3542,1177,964,878,3033
0.0208,0.3125,1164,1009,863,3060
0.0625,0.3125,1059,964,789,2837
0.1042,0.3125,1206,1196,928,3374
0.1458,0.3125,1289,1344,999,3690
0.1875,0.3125,1243,1384,1005,3698
0.2292,0.3125,1066,1234,908,3271
0.2708,0.3125,1018,1210,904,3183
0.3125,0.3125,979,1224,932,3188
0.3542,0.3125,791,1006,823,2652
0.3958,0.3125,853,1094,899,2888
0.4375,0.3125,844,1112,1000,2994
0.4792,0.3125,832,1106,1021,3003
0.5208,0.3125,804,1081,1041,2961
0.5625,0.3125,817,1081,1067,2998
0.6042,0.3125,743,956,973,2698
0.6458,0.3125,694,869,898,2483
0.6875,0.3125,725,872,913,2531
0.7292,0.3125,859,940,958,2777
0.7708,0.3125,908,938,946,2810
0.8125,0.3125,940,891,883,2730
0.8542,0.3125,996,891,864,2765
0.8958,0.3125,993,854,807,2666
0.9375,0.3125,1116,953,869,2955
0.9792,0.3125,1141,977,890,3026
0.0208,0.2708,1247,1128,968,3374
0.0625,0.2708,1160,1120,912,3230
0.1042,0.2708,1175,1198,937,3357
0.1458,0.2708,1349,1440,1087,3940
0.1875,0.2708,1349,1497,1114,4028
0.2292,0.2708,1154,1305,980,3492
0.2708,0.2708,935,1103,847,2936
0.3125,0.2708,930,1135,880,2992
0.3542,0.2708,868,1101,882,2904
0.3958,0.2708,908,1133,975,3055
0.4375,0.2708,846,1070,964,2916
0.4792,0.2708,894,1138,1066,3136
0.5208,0.2708,798,1034,997,2868
0.5625,0.2708,820,1035,1018,2908
0.6042,0.2708,712,890,898,2526
0.6458,0.2708,769,924,944,2659
0.6875,0.2708,828,950,952,2755
0.7292,0.2708,874,927,918,2741
0.7708,0.2708,939,965,952,2877
0.8125,0.2708,1034,1045,1021,3125
0.8542,0.2708,981,907,865,2770
0.8958,0.2708,940,838,779,2569
0.9375,0.2708,1021,930,836,2812
0.9792,0.2708,1099,974,876,2966
0.0208,0.2292,1204,1144,983,3367
0.0625,0.2292,1194,1176,978,3389
0.1042,0.2292,1149,1229,974,3395
0.1458,0.2292,1226,1355,1055,3696
0.1875,0.2292,1212,1370,1064,3711
0.2292,0.2292,1115,1297,1018,3497
0.2708,0.2292,1222,1441,1124,3854
0.3125,0.2292,1139,1399,1112,3713
0.3542,0.2292,1109,1387,1127,3685
0.3958,0.2292,1158,1473,1241,3938
0.4375,0.2292,1199,1549,1343,4162
0.4792,0.2292,1154,1510,1351,4084
0.5208,0.2292,1078,1410,1311,3859
0.5625,0.2292,1072,1375,1310,3815
0.6042,0.2292,1071,1360,1319,3803
0.6458,0.2292,1036,1292,1277,3653
0.6875,0.2292,986,1193,1185,3404
0.7292,0.2292,1051,1213,1195,3495
0.7708,0.2292,1089,1192,1155,3476
0.8125,0.2292,1041,1076,1034,3184
0.8542,0.2292,1042,1041,988,3102
0.8958,0.2292,1139,1101,1030,3300
0.9375,0.2292,1141,1068,960,3189
0.9792,0.2292,1161,1086,976,3250
0.0208,0.1875,1189,1176,1012,3417
0.0625,0.1875,1079,1089,918,3120
0.1042,0.1875,1171,1232,1007,3457
0.1458,0.1875,1252,1350,1081,3738
0.1875,0.1875,1350,1557,1232,4217
0.2292,0.1875,1178,1406,1124,3772
0.2708,0.1875,1223,1452,1160,3904
0.3125,0.1875,1192,1438,1163,3859
0.3542,0.1875,1001,1262,1059,3379
0.3958,0.1875,1122,1413,1202,3801
0.4375,0.1875,1060,1320,1145,3581
0.4792,0.1875,1051,1329,1185,3620
0.5208,0.1875,999,1252,1146,3445
0.5625,0.1875,1024,1275,1200,3547
0.6042,0.1875,1050,1300,1237,3638
0.6458,0.1875,1014,1229,1189,3475
0.6875,0.1875,1017,1177,1148,3388
0.7292,0.1875,1031,1176,1124,3373
0.7708,0.1875,1156,1271,1204,3674
0.8125,0.1875,1206,1300,1224,3776
0.8542,0.1875,1178,1223,1145,3585
0.8958,0.1875,1139,1144,1050,3369
0.9375,0.1875,1240,1249,1116,3649
0.9792,0.1875,1204,1194,1057,3492
0.0208,0.1458,1279,1328,1138,3795
0.0625,0.1458,1295,1391,1161,3905
0.1042,0.1458,1255,1359,1122,3793
0.1458,0.1458,1413,1567,1284,4336
0.1875,0.1458,623,664,549,1856
0.2292,0.1458,1111,1270,1045,3478
0.2708,0.1458,1181,1374,1138,3751
0.3125,0.1458,1013,1186,984,3229
0.3542,0.1458,1208,1469,1240,3985
0.3958,0.1458,1092,1324,1132,3602
0.4375,0.1458,1109,1343,1174,3681
0.4792,0.1458,1084,1314,1164,3614
0.5208,0.1458,1162,1428,1291,3940
0.5625,0.1458,1174,1440,1325,4000
0.6042,0.1458,1159,1399,1304,3918
0.6458,0.1458,1141,1358,1272,3823
0.6875,0.1458,1113,1302,1233,3696
0.7292,0.1458,923,1033,973,2960
0.7708,0.1458,977,1048,979,3035
0.8125,0.1458,1036,1092,1011,3172
0.8542,0.1458,1184,1241,1129,3598
0.8958,0.1458,1253,1299,1156,3755
0.9375,0.1458,1196,1228,1075,3540
0.9792,0.1458,1231,1267,1108,3649
0.0208,0.1042,1410,1523,1317,4314
0.0625,0.1042,1307,1404,1199,3968
0.1042,0.1042,1350,1489,1259,4164
0.1458,0.1042,1416,1587,1326,4402
0.1875,0.1042,1386,1567,1302,4328
0.2292,0.1042,1344,1550,1292,4259
0.2708,0.1042,1311,1522,1278,4181
0.3125,0.1042,1260,1484,1254,4065
0.3542,0.1042,1272,1535,1305,4185
0.3958,0.1042,1259,1511,1298,4136
0.4375,0.1042,1192,1429,1246,3928
0.4792,0.1042,1270,1542,1362,4244
0.5208,0.1042,1295,1587,1419,4375
0.5625,0.1042,1250,1503,1358,4176
0.6042,0.1042,1223,1446,1321,4049
0.6458,0.1042,1174,1370,1261,3860
0.6875,0.1042,1190,1370,1266,3879
0.7292,0.1042,1247,1432,1322,4059
0.7708,0.1042,1263,1420,1304,4044
0.8125,0.1042,1283,1423,1299,4064
0.8542,0.1042,1280,1391,1265,3991
0.8958,0.1042,1291,1389,1243,3978
0.9375,0.1042,1360,1469,1300,4189
0.9792,0.1042,1317,1409,1230,4012
0.0208,0.0625,1262,1379,1196,3892
0.0625,0.0625,1407,1572,1359,4409
0.1042,0.0625,1346,1509,1296,4218
0.1458,0.0625,1449,1650,1400,4577
0.1875,0.0625,1406,1626,1389,4497
0.2292,0.0625,1407,1628,1385,4500
0.2708,0.0625,1389,1623,1385,4474
0.3125,0.0625,1324,1548,1329,4274
0.3542,0.0625,1272,1487,1280,4107
0.3958,0.0625,1299,1524,1319,4211
0.4375,0.0625,1269,1490,1299,4123
0.4792,0.0625,1299,1546,1354,4268
0.5208,0.0625,1289,1521,1354,4231
0.5625,0.0625,1238,1452,1293,4045
0.6042,0.0625,1252,1462,1313,4089
0.6458,0.0625,1295,1500,1358,4230
0.6875,0.0625,1273,1460,1322,4115
0.7292,0.0625,1263,1445,1309,4080
0.7708,0.0625,1292,1455,1314,4122
0.8125,0.0625,1306,1469,1320,4157
0.8542,0.0625,1323,1475,1317,4179
0.8958,0.0625,1301,1444,1287,4092
0.9375,0.0625,1407,1579,1386,4442
0.9792,0.0625,1449,1635,1432,4593
0.0208,0.0208,1501,1725,1509,4821
0.0625,0.0208,1350,1525,1331,4272
0.1042,0.0208,846,942,832,2654
0.1458,0.0208,1889,2285,1966,6283
0.1875,0.0208,1327,1507,1314,4213
0.2292,0.0208,1367,1557,1357,4349
0.2708,0.0208,1455,1681,1462,4678
0.3125,0.0208,1387,1597,1392,4446
0.3542,0.0208,1395,1610,1402,4476
0.3958,0.0208,1302,1502,1322,4179
0.4375,0.0208,1182,1340,1183,3755
0.4792,0.0208,1374,1589,1396,4421
0.5208,0.0208,1304,1484,1311,4198
0.5625,0.0208,1312,1507,1335,4216
0.6042,0.0208,1307,1507,1335,4208
0.6458,0.0208,1332,1527,1355,4282
0.6875,0.0208,1333,1523,1350,4271
0.7292,0.0208,1340,1531,1357,4295
0.7708,0.0208,1317,1492,1324,4196
0.8125,0.0208,1369,1556,1379,4370
0.8542,0.0208,1375,1563,1385,4390
0.8958,0.0208,1337,1513,1330,4238
0.9375,0.0208,1343,1519,1336,4254
0.9792,0.0208,1342,1532,1346,4270